Id,SalePrice
1604,246006.11
1605,209021.75
1606,146578.33
1607,158928.94
1608,209935.92
1609,170871.16
1610,172875.11
1611,140135.44
1612,149442.23
1613,158559.86
1614,100235.89
1615,80292.49
1616,70208.29
1617,79207.79
1618,125010.93
1619,139981.97
1620,139972.62
1621,133814.36
1622,160373.1
1623,238316.58
1624,181595.53
1625,118694.586
1626,135266.66
1627,188195.02
1628,262805.1
1629,184935.4
1630,384436.62
1631,223711.02
1632,226307.5
1633,173772.98
1634,176513.2
1635,162424.53
1636,153214.08
1637,176852.56
1638,186751.31
1639,179405.1
1640,226322.39
1641,157556.11
1642,216358.25
1643,205944.5
1644,221768.67
1645,253746.2
1646,121754.92
1647,136672.42
1648,126982.95
1649,121947.016
1650,103426.305
1651,102048.56
1652,96298.336
1653,95968.74
1654,142774.44
1655,164206.6
1656,138701.22
1657,144887.75
1658,147614.44
1659,155172.45
1660,155921.44
1661,435216.4
1662,381153.97
1663,348617.7
1664,647108.4
1665,277481.97
1666,300455.28
1667,364122.75
1668,277408.66
1669,277495.7
1670,320217.25
1671,247686.0
1672,452538.8
1673,300580.25
1674,232408.92
1675,187773.9
1676,191248.75
1677,207257.5
1678,521290.9
1679,368201.38
1680,349616.53
1681,216149.53
1682,303062.28
1683,188971.25
1684,158618.1
1685,171787.95
1686,161954.0
1687,153859.67
1688,186106.47
1689,196483.62
1690,177689.73
1691,164667.81
1692,238074.2
1693,164975.1
1694,172062.27
1695,157694.11
1696,246259.88
1697,155230.05
1698,347409.6
1699,409283.34
1700,214097.16
1701,233021.22
1702,238035.38
1703,238244.56
1704,271962.94
1705,218948.06
1706,244342.53
1707,201779.84
1708,194878.56
1709,251605.9
1710,214844.33
1711,246999.6
1712,249591.5
1713,264799.12
1714,209389.45
1715,192022.36
1716,168070.98
1717,148700.28
1718,113081.734
1719,210416.77
1720,243117.78
1721,146004.78
1722,110166.69
1723,138168.52
1724,186944.3
1725,213874.5
1726,181734.14
1727,142973.52
1728,153243.6
1729,168653.66
1730,124949.78
1731,98193.07
1732,127440.56
1733,105805.21
1734,109534.86
1735,107232.44
1736,122976.37
1737,427122.7
1738,234275.72
1739,268598.94
1740,193162.05
1741,168603.16
1742,151987.11
1743,146211.56
1744,325894.28
1745,183932.66
1746,183068.69
1747,207618.75
1748,216643.8
1749,159203.97
1750,133791.77
1751,219511.11
1752,108159.78
1753,139039.73
1754,177427.3
1755,158151.05
1756,224263.44
1757,109656.836
1758,146730.22
1759,133541.03
1760,133612.38
1761,129293.984
1762,178478.12
1763,154732.69
1764,107133.51
1765,183141.5
1766,191642.0
1767,197557.83
1768,130078.1
1769,164233.38
1770,136260.11
1771,127733.08
1772,111189.89
1773,122044.26
1774,105339.15
1775,131695.17
1776,149053.67
1777,97277.766
1778,127200.39
1779,109476.484
1780,151134.47
1781,120287.32
1782,101739.84
1783,132241.62
1784,119918.04
1785,115630.875
1786,1891772.8
1787,138608.66
1788,56858.734
1789,93064.72
1790,85178.62
1791,153549.78
1792,137890.62
1793,111062.39
1794,135236.88
1795,119067.7
1796,117023.47
1797,122593.81
1798,114265.98
1799,99164.625
1800,136160.86
1801,116864.65
1802,139673.52
1803,143028.75
1804,117956.484
1805,132452.03
1806,113114.84
1807,126052.46
1808,109722.85
1809,110112.49
1810,129569.984
1811,78222.164
1812,104011.98
1813,110258.85
1814,101035.36
1815,51400.223
1816,100845.516
1817,106988.914
1818,103769.04
1819,119013.32
1820,52116.332
1821,107739.43
1822,162189.56
1823,39238.27
1824,118881.4
1825,135448.28
1826,100085.93
1827,97402.63
1828,138155.2
1829,100621.11
1830,131641.69
1831,128622.98
1832,59980.047
1833,128389.28
1834,122288.47
1835,121321.07
1836,137308.66
1837,90180.1
1838,106613.79
1839,130431.63
1840,150772.12
1841,116195.65
1842,102506.91
1843,129109.29
1844,150412.5
1845,121572.984
1846,153634.58
1847,154880.48
1848,51062.42
1849,89112.05
1850,115374.336
1851,131777.97
1852,123882.87
1853,115496.53
1854,145276.7
1855,158304.52
1856,191597.78
1857,129453.4
1858,107315.516
1859,99314.16
1860,122671.47
1861,95616.664
1862,328696.25
1863,312106.34
1864,312156.03
1865,335276.75
1866,320143.94
1867,218932.2
1868,268973.72
1869,199751.66
1870,221309.14
1871,239190.94
1872,169496.33
1873,226607.67
1874,146578.88
1875,197570.08
1876,190621.45
1877,200960.19
1878,177586.58
1879,124324.56
1880,130373.69
1881,256527.8
1882,245042.61
1883,182501.62
1884,197972.77
1885,214502.44
1886,257418.38
1887,186514.22
1888,266784.1
1889,168129.97
1890,96479.53
1891,99054.79
1892,96048.77
1893,133773.66
1894,112783.94
1895,124362.516
1896,136238.67
1897,123911.695
1898,125700.13
1899,159826.92
1900,154817.12
1901,184999.25
1902,161688.25
1903,231614.36
1904,128505.9
1905,172533.34
1906,127043.53
1907,198580.1
1908,110005.21
1909,124452.21
1910,120589.17
1911,207766.52
1912,297742.34
1913,123521.99
1914,42061.887
1915,380477.78
1916,71381.55
1917,204162.25
1918,118826.2
1919,161134.56
1920,165730.14
1921,411903.34
1922,311908.75
1923,232021.8
1924,202433.03
1925,197968.22
1926,384724.94
1927,115568.03
1928,159231.61
1929,123542.62
1930,131040.08
1931,131624.61
1932,130709.94
1933,205137.69
1934,171552.03
1935,176795.23
1936,184115.88
1937,190152.28
1938,161013.8
1939,260450.52
1940,194896.95
1941,164799.44
1942,168100.16
1943,212272.88
1944,385865.06
1945,374631.53
1946,177581.83
1947,185206.84
1948,177647.72
1949,202680.3
1950,153922.77
1951,231626.28
1952,168367.28
1953,167095.12
1954,183253.84
1955,124861.766
1956,340169.66
1957,160392.81
1958,268952.4
1959,138694.6
1960,109882.74
1961,116553.89
1962,97037.516
1963,105900.71
1964,101256.73
1965,137326.2
1966,136082.2
1967,273940.47
1968,390684.3
1969,363924.2
1970,378678.28
1971,528673.5
1972,339799.72
1973,270423.56
1974,303470.94
1975,293054.47
1976,259930.17
1977,396393.75
1978,392219.4
1979,351868.66
1980,200473.22
1981,364384.7
1982,205718.95
1983,204897.0
1984,153771.5
1985,207540.34
1986,204546.17
1987,172681.83
1988,169468.36
1989,189867.6
1990,204060.44
1991,230783.98
1992,206343.81
1993,158699.48
1994,224426.47
1995,180025.53
1996,248326.48
1997,296673.5
1998,349338.22
1999,252259.67
2000,280987.44
2001,267274.06
2002,220277.17
2003,280081.06
2004,275495.66
2005,205624.22
2006,201935.95
2007,244806.45
2008,197243.98
2009,178151.94
2010,181052.38
2011,112048.28
2012,163613.84
2013,169747.69
2014,175227.8
2015,188714.06
2016,181655.8
2017,175416.38
2018,116881.93
2019,131967.61
2020,80402.055
2021,103094.445
2022,205059.05
2023,154703.03
2024,243316.81
2025,342447.8
2026,177979.6
2027,144829.05
2028,141783.53
2029,154302.55
2030,265414.0
2031,214574.23
2032,227469.86
2033,246206.56
2034,152178.4
2035,212631.89
2036,179575.92
2037,207504.14
2038,336932.62
2039,219411.47
2040,332560.7
2041,302608.53
2042,199535.75
2043,175238.48
2044,158815.0
2045,200575.73
2046,165767.9
2047,141092.9
2048,135327.42
2049,125858.82
2050,171776.31
2051,91053.27
2052,118656.9
2053,139784.94
2054,118542.22
2055,138555.39
2056,157404.42
2057,88166.72
2058,186035.47
2059,123882.63
2060,160564.38
2061,160094.34
2062,127328.32
2063,115961.29
2064,141768.11
2065,106476.83
2066,156900.1
2067,82412.49
2068,136353.31
2069,81400.18
2070,106426.664
2071,80490.52
2072,139603.75
2073,145614.31
2074,152306.05
2075,132495.88
2076,113215.21
2077,151180.73
2078,143897.27
2079,117145.3
2080,113290.92
2081,119935.664
2082,121316.69
2083,132460.0
2084,133589.56
2085,119675.836
2086,103506.73
2087,108105.016
2088,85164.65
2089,87600.484
2090,119553.44
2091,107447.93
2092,109898.48
2093,102438.88
2094,105374.016
2095,130129.97
2096,81336.62
2097,104105.86
2098,139652.89
2099,54731.01
2100,73071.8
2101,76809.94
2102,97992.12
2103,106687.83
2104,89755.22
2105,139628.11
2106,74019.71
2107,175574.89
2108,112941.41
2109,112016.125
2110,103564.3
2111,114713.305
2112,126861.07
2113,116261.484
2114,108275.68
2115,157325.34
2116,111153.95
2117,135450.34
2118,111356.07
2119,106242.016
2120,105875.16
2121,106496.42
2122,129641.68
2123,67039.1
2124,156450.06
2125,94060.5
2126,140707.0
2127,162361.33
2128,99532.14
2129,90692.41
2130,139866.0
2131,251676.23
2132,108329.695
2133,117087.21
2134,116565.68
2135,101051.734
2136,67719.46
2137,98393.86
2138,125731.54
2139,138150.58
2140,142779.08
2141,151533.66
2142,117518.016
2143,141312.81
2144,110026.41
2145,126371.19
2146,173156.92
2147,127816.18
2148,104432.7
2149,119553.56
2150,201348.08
2151,120744.875
2152,136730.17
2153,215538.17
2154,91201.36
2155,124950.14
2156,276173.0
2157,212143.95
2158,221830.42
2159,205187.19
2160,170052.97
2161,228555.6
2162,571313.56
2163,356761.72
2164,222095.02
2165,166205.44
2166,149492.11
2167,202425.69
2168,201153.08
2169,178833.7
2170,215068.16
2171,146974.05
2172,124644.15
2173,165642.11
2174,214357.42
2175,258763.02
2176,291250.97
2177,236169.03
2178,189487.72
2179,120201.77
2180,203280.78
2181,181575.97
2182,220372.56
2183,181473.64
2184,118451.24
2185,112617.13
2186,150925.62
2187,154232.38
2188,147479.08
2189,300464.47
2190,82267.93
2191,60292.887
2192,67851.79
2193,117573.17
2194,118211.43
2195,83208.08
2196,108929.73
2197,121799.39
2198,150294.5
2199,157288.12
2200,131303.89
2201,159367.58
2202,187539.45
2203,140091.47
2204,193551.47
2205,135256.47
2206,136908.8
2207,212359.92
2208,239861.6
2209,278149.38
2210,113472.58
2211,99902.836
2212,125595.75
2213,117460.32
2214,97455.125
2215,89767.97
2216,145155.8
2217,42403.184
2218,73913.336
2219,63522.58
2220,68110.92
2221,405556.06
2222,279611.6
2223,263544.75
2224,187232.27
2225,90314.7
2226,191484.89
2227,186333.4
2228,247550.47
2229,253237.34
2230,166223.34
2231,222115.58
2232,178553.2
2233,169292.77
2234,219696.86
2235,217699.22
2236,259728.72
2237,295779.97
2238,185747.22
2239,74962.19
2240,141352.19
2241,162613.14
2242,89260.04
2243,97624.234
2244,88759.3
2245,91093.734
2246,132764.78
2247,98680.27
2248,110282.414
2249,111242.4
2250,127405.81
2251,173120.94
2252,171753.05
2253,162163.58
2254,179787.89
2255,186223.81
2256,166247.45
2257,217503.55
2258,159426.56
2259,175784.81
2260,141679.19
2261,179600.25
2262,189461.17
2263,337211.0
2264,661044.9
2265,139861.88
2266,305289.25
2267,347988.56
2268,509333.22
2269,156565.44
2270,180926.36
2271,197902.9
2272,189802.44
2273,133353.7
2274,186258.45
2275,179602.83
2276,204640.03
2277,187200.3
2278,138992.53
2279,108422.71
2280,95402.52
2281,180555.1
2282,172366.25
2283,105884.24
2284,102347.68
2285,142138.52
2286,109195.375
2287,352015.0
2288,257079.81
2289,408431.75
2290,474770.22
2291,325263.34
2292,405501.94
2293,574712.06
2294,409158.06
2295,584623.75
2296,311605.2
2297,334704.25
2298,362030.34
2299,409638.3
2300,344249.72
2301,279514.56
2302,236242.69
2303,224685.17
2304,246357.12
2305,188483.84
2306,173926.67
2307,191134.6
2308,224876.16
2309,281299.0
2310,220919.03
2311,191633.8
2312,165329.47
2313,163022.61
2314,165833.84
2315,172495.34
2316,178381.3
2317,188033.56
2318,175811.3
2319,170244.45
2320,177347.94
2321,241270.03
2322,180915.67
2323,181627.4
2324,163485.64
2325,197703.33
2326,173502.9
2327,198925.47
2328,216175.52
2329,180932.08
2330,181628.27
2331,331810.53
2332,366430.97
2333,317885.9
2334,258784.72
2335,230503.55
2336,307703.34
2337,197189.47
2338,247909.33
2339,184287.33
2340,504271.38
2341,231323.84
2342,222745.38
2343,213057.53
2344,218250.53
2345,226195.28
2346,204522.95
2347,193230.94
2348,217497.31
2349,171510.8
2350,256836.0
2351,262087.5
2352,243385.28
2353,247572.39
2354,119231.9
2355,128100.516
2356,128150.37
2357,190574.36
2358,202706.2
2359,133850.1
2360,115321.75
2361,123729.84
2362,258238.64
2363,124550.87
2364,155572.67
2365,213638.62
2366,167974.67
2367,203994.88
2368,207214.42
2369,216271.6
2370,166062.38
2371,168368.25
2372,207829.53
2373,250066.34
2374,288140.72
2375,273668.38
2376,318270.88
2377,475316.12
2378,153293.88
2379,210624.56
2380,159342.64
2381,160772.45
2382,193794.72
2383,186754.16
2384,230243.86
2385,153231.9
2386,138394.69
2387,126434.47
2388,87338.055
2389,112168.984
2390,156281.7
2391,113247.18
2392,109872.69
2393,149569.98
2394,128824.94
2395,198825.89
2396,155850.08
2397,196690.05
2398,124449.6
2399,52132.99
2400,82395.21
2401,128595.52
2402,99860.93
2403,134389.22
2404,152786.84
2405,148611.53
2406,145339.75
2407,103573.375
2408,110853.93
2409,107403.46
2410,176322.42
2411,106538.99
2412,155796.73
2413,137445.81
2414,142134.3
2415,100415.58
2416,114238.84
2417,128478.82
2418,126034.44
2419,133497.88
2420,125040.15
2421,58321.457
2422,97038.35
2423,101970.93
2424,196786.31
2425,293707.22
2426,120542.15
2427,136941.17
2428,185234.77
2429,128764.87
2430,117359.305
2431,101406.42
2432,136129.84
2433,151197.17
2434,129376.516
2435,166623.31
2436,97012.06
2437,100602.4
2438,114998.53
2439,86142.414
2440,122927.945
2441,70796.47
2442,109008.51
2443,126958.99
2444,132171.9
2445,90168.92
2446,155249.88
2447,147786.72
2448,108511.06
2449,109669.08
2450,144188.48
2451,112405.32
2452,208888.03
2453,81305.68
2454,96730.945
2455,110377.75
2456,116771.41
2457,119590.51
2458,134762.19
2459,93024.08
2460,128594.77
2461,111769.83
2462,132439.39
2463,113734.445
2464,151880.03
2465,122403.75
2466,107313.06
2467,117629.016
2468,84429.71
2469,88964.97
2470,180566.28
2471,243431.23
2472,177022.64
2473,119059.86
2474,67240.74
2475,206545.97
2476,103093.46
2477,101682.02
2478,145024.34
2479,120128.086
2480,154969.11
2481,116310.51
2482,118749.164
2483,100022.766
2484,111129.34
2485,111188.4
2486,149186.64
2487,143191.03
2488,162225.45
2489,149102.58
2490,145126.31
2491,61827.266
2492,192932.62
2493,139989.72
2494,140888.4
2495,96414.4
2496,200074.23
2497,140138.66
2498,124345.08
2499,70475.08
2500,135570.67
2501,122306.2
2502,141009.64
2503,76696.695
2504,277103.53
2505,204151.14
2506,242190.98
2507,264164.25
2508,252730.19
2509,199455.27
2510,198310.44
2511,178424.0
2512,202111.27
2513,185468.1
2514,200962.3
2515,146166.53
2516,158356.9
2517,125456.41
2518,147311.8
2519,216218.81
2520,188934.31
2521,178519.3
2522,208436.3
2523,129665.664
2524,130870.09
2525,140379.56
2526,125915.6
2527,121620.52
2528,136282.33
2529,128446.1
2530,127792.17
2531,227100.52
2532,215333.55
2533,184955.52
2534,222027.05
2535,275498.53
2536,214186.8
2537,237385.9
2538,169235.62
2539,170227.55
2540,167616.55
2541,177313.62
2542,154781.4
2543,117658.42
2544,132298.52
2545,123112.84
2546,114487.945
2547,117512.3
2548,119038.86
2549,156183.52
2550,5363451.0
2551,115700.81
2552,122517.04
2553,63707.74
2554,95196.67
2555,121483.51
2556,100026.195
2557,97923.734
2558,164080.89
2559,126554.74
2560,156418.89
2561,174646.05
2562,150662.17
2563,160485.84
2564,221324.75
2565,150175.58
2566,159651.3
2567,126760.82
2568,443832.44
2569,253175.28
2570,114588.875
2571,203478.42
2572,143108.7
2573,231565.77
2574,135641.94
2575,129406.0
2576,129057.46
2577,142175.38
2578,81441.64
2579,48285.027
2580,59309.64
2581,80348.71
2582,75069.28
2583,288486.34
2584,165611.31
2585,186088.53
2586,197489.62
2587,177022.64
2588,196239.25
2589,146581.67
2590,197608.5
2591,220636.45
2592,210383.66
2593,414176.97
2594,163553.92
2595,178164.19
2596,313796.2
2597,194112.33
2598,285642.2
2599,441533.28
2600,138636.02
2601,146168.48
2602,74556.65
2603,88488.42
2604,70544.48
2605,75459.1
2606,131673.94
2607,302909.72
2608,201067.36
2609,162834.61
2610,108054.21
2611,113386.91
2612,147954.8
2613,136384.8
2614,126987.93
2615,151511.56
2616,142492.2
2617,167624.06
2618,200214.34
2619,190766.02
2620,173809.28
2621,171871.84
2622,190043.5
2623,252957.36
2624,294018.84
2625,333970.9
2626,160369.86
2627,165180.86
2628,476913.06
2629,499613.28
2630,364696.2
2631,499882.1
2632,435684.03
2633,301826.06
2634,390262.75
2635,169081.08
2636,175733.52
2637,173212.1
2638,251298.75
2639,167231.6
2640,123340.01
2641,118534.3
2642,192374.67
2643,96965.26
2644,105203.914
2645,102381.555
2646,91640.6
2647,112129.09
2648,142529.58
2649,150698.08
2650,143082.11
2651,148304.73
2652,375608.16
2653,248779.22
2654,238811.19
2655,428292.56
2656,305305.25
2657,334918.8
2658,290352.44
2659,324251.22
2660,346734.03
2661,370344.28
2662,355620.0
2663,280233.88
2664,280654.28
2665,340700.16
2666,289127.78
2667,156369.36
2668,156873.62
2669,166051.9
2670,261338.52
2671,170152.72
2672,195982.67
2673,205291.52
2674,199766.69
2675,174543.81
2676,182920.0
2677,205531.88
2678,250926.58
2679,260399.83
2680,280081.6
2681,392436.78
2682,309072.66
2683,725927.8
2684,263262.88
2685,328073.7
2686,225267.05
2687,284244.9
2688,196238.89
2689,198908.94
2690,455325.4
2691,190440.47
2692,113738.68
2693,198321.77
2694,115597.8
2695,184038.98
2696,179018.5
2697,189226.6
2698,168239.36
2699,155587.22
2700,140961.78
2701,139824.8
2702,96861.56
2703,90637.33
2704,132673.78
2705,102706.71
2706,116570.57
2707,106229.65
2708,107140.24
2709,94707.68
2710,119499.08
2711,995713.1
2712,372660.28
2713,171551.53
2714,148800.72
2715,166379.73
2716,138037.2
2717,217754.67
2718,230957.27
2719,142972.03
2720,152284.11
2721,130829.164
2722,153794.39
2723,137124.8
2724,132581.31
2725,129705.234
2726,140315.98
2727,138913.95
2728,169099.45
2729,151179.45
2730,128835.375
2731,119656.33
2732,118346.01
2733,144056.69
2734,143821.0
2735,128703.11
2736,132556.03
2737,113239.945
2738,117340.625
2739,156167.28
2740,142575.39
2741,140016.56
2742,143453.33
2743,155154.72
2744,150826.19
2745,128578.336
2746,125597.914
2747,128667.516
2748,128416.1
2749,122601.66
2750,147606.4
2751,128226.77
2752,165241.67
2753,173500.77
2754,187678.84
2755,127660.875
2756,91110.25
2757,51133.516
2758,95875.8
2759,178261.39
2760,129879.41
2761,136411.6
2762,125724.83
2763,176941.14
2764,116936.445
2765,279219.1
2766,108530.72
2767,67551.95
2768,119833.336
2769,126286.36
2770,109942.7
2771,99023.44
2772,86707.41
2773,179259.72
2774,129292.875
2775,117473.98
2776,142854.69
2777,151962.61
2778,103445.055
2779,104075.28
2780,105995.68
2781,97332.336
2782,99496.18
2783,126096.46
2784,94441.88
2785,145577.38
2786,57563.215
2787,97390.0
2788,67626.21
2789,157658.33
2790,100853.5
2791,78426.52
2792,39957.152
2793,135314.14
2794,81878.54
2795,115279.86
2796,91302.21
2797,223114.47
2798,93486.91
2799,106054.94
2800,69501.21
2801,101539.48
2802,131921.67
2803,154562.64
2804,131596.48
2805,92596.586
2806,78465.51
2807,135315.81
2808,155766.86
2809,120370.63
2810,114307.61
2811,167591.62
2812,126070.98
2813,145234.72
2814,122264.914
2815,85394.16
2816,256235.38
2817,173098.97
2818,128050.69
2819,138062.08
2820,145323.53
2821,117072.36
2822,173127.52
2823,393981.75
2824,201322.75
2825,135199.73
2826,131836.3
2827,135370.8
2828,234562.77
2829,219167.22
2830,217909.22
2831,156668.48
2832,253969.44
2833,284326.5
2834,205848.88
2835,214736.16
2836,188033.75
2837,139465.48
2838,138822.44
2839,174657.36
2840,189432.42
2841,189842.95
2842,212772.45
2843,144027.97
2844,165484.69
2845,111818.45
2846,193666.89
2847,192884.81
2848,199754.69
2849,189730.6
2850,267552.3
2851,183427.11
2852,229155.78
2853,216357.0
2854,121332.07
2855,188324.83
2856,178451.23
2857,173666.78
2858,176435.3
2859,108995.72
2860,133066.86
2861,122289.63
2862,183381.98
2863,123799.5
2864,282134.28
2865,131132.83
2866,125289.5
2867,90925.016
2868,101875.87
2869,112502.59
2870,107534.75
2871,132646.95
2872,71827.11
2873,100934.805
2874,132943.05
2875,98908.19
2876,202038.06
2877,155027.67
2878,188525.9
2879,129543.17
2880,108909.89
2881,202734.03
2882,200344.8
2883,161866.6
2884,180231.14
2885,174899.05
2886,196734.14
2887,87932.1
2888,138337.4
2889,53019.91
2890,82342.19
2891,131714.02
2892,39222.48
2893,46937.66
2894,46698.516
2895,324243.5
2896,292645.9
2897,212051.3
2898,110119.1
2899,177213.88
2900,140119.94
2901,226620.42
2902,151302.33
2903,341391.0
2904,355800.16
2905,84178.7
2906,209951.73
2907,95013.64
2908,126844.5
2909,121200.81
2910,68135.22
2911,71832.87
2912,129250.83
2913,84017.26
2914,74776.83
2915,79419.29
2916,74458.67
2917,165358.8
2918,112526.195
2919,228001.97
