id,country_id,season,stage,date,hometeam_id,awayteam_id,home_goal,away_goal
22873,21518,2011/2012,29,2012-03-21,10205,8633,1,1
22874,21518,2011/2012,29,2012-03-22,8696,8302,0,3
22875,21518,2011/2012,29,2012-03-21,10267,8394,1,2
22876,21518,2011/2012,29,2012-03-22,9864,8370,4,2
22877,21518,2011/2012,29,2012-03-20,8634,7878,5,3
22878,21518,2011/2012,3,2011-09-10,10267,9906,1,0
22879,21518,2011/2012,3,2011-09-11,8371,9869,2,1
22880,21518,2011/2012,3,2011-09-10,8560,8634,2,2
22881,21518,2011/2012,3,2011-09-10,10205,8302,2,2
22882,21518,2011/2012,3,2011-09-12,9864,7878,4,0
22883,21518,2011/2012,3,2011-09-11,8603,8661,1,0
22884,21518,2011/2012,3,2011-09-11,8558,8315,2,1
22885,21518,2011/2012,3,2011-09-11,8370,8394,0,0
22886,21518,2011/2012,3,2011-09-10,8633,8305,4,2
22887,21518,2011/2012,3,2011-09-11,8696,8581,0,0
22888,21518,2011/2012,30,2012-03-25,8581,8371,0,2
22889,21518,2011/2012,30,2012-03-25,8603,8696,1,1
22890,21518,2011/2012,30,2012-03-25,8315,9869,1,1
22891,21518,2011/2012,30,2012-03-24,8633,8560,5,1
22892,21518,2011/2012,30,2012-03-25,8394,9906,1,0
22893,21518,2011/2012,30,2012-03-25,8370,10205,0,2
22894,21518,2011/2012,30,2012-03-26,7878,8302,0,3
22895,21518,2011/2012,30,2012-03-24,8305,10267,3,1
22896,21518,2011/2012,30,2012-03-25,8558,9864,1,2
22897,21518,2011/2012,30,2012-03-24,8661,8634,0,2
22898,21518,2011/2012,31,2012-04-01,8560,8370,4,0
22899,21518,2011/2012,31,2012-03-31,8696,7878,0,1
22900,21518,2011/2012,31,2012-04-01,9906,8305,3,0
22901,21518,2011/2012,31,2012-04-01,10205,8558,0,0
22902,21518,2011/2012,31,2012-04-02,8302,8661,3,1
22903,21518,2011/2012,31,2012-04-01,10267,8581,1,1
22904,21518,2011/2012,31,2012-03-31,9864,8603,0,2
22905,21518,2011/2012,31,2012-03-31,8634,8315,2,0
22906,21518,2011/2012,31,2012-03-31,8371,8633,1,5
22907,21518,2011/2012,31,2012-03-31,9869,8394,1,2
22908,21518,2011/2012,32,2012-04-08,8581,9906,2,0
22909,21518,2011/2012,32,2012-04-07,8603,10205,3,1
22910,21518,2011/2012,32,2012-04-08,8315,8302,1,0
22911,21518,2011/2012,32,2012-04-08,8633,10267,0,0
22912,21518,2011/2012,32,2012-04-09,9864,8696,3,0
22913,21518,2011/2012,32,2012-04-07,8394,8634,1,4
22914,21518,2011/2012,32,2012-04-07,8370,8371,6,0
22915,21518,2011/2012,32,2012-04-07,8305,9869,2,0
22916,21518,2011/2012,32,2012-04-07,8558,8560,2,2
22917,21518,2011/2012,32,2012-04-08,8661,7878,0,0
22918,21518,2011/2012,33,2012-04-10,8371,8558,2,0
22919,21518,2011/2012,33,2012-04-12,8696,8661,0,3
22920,21518,2011/2012,33,2012-04-11,9869,8581,3,2
22921,21518,2011/2012,33,2012-04-10,8560,8603,1,1
22922,21518,2011/2012,33,2012-04-11,7878,8315,2,2
22923,21518,2011/2012,33,2012-04-11,9906,8633,1,4
22924,21518,2011/2012,33,2012-04-12,10205,9864,2,1
22925,21518,2011/2012,33,2012-04-12,8302,8394,3,0
22926,21518,2011/2012,33,2012-04-11,10267,8370,4,1
22927,21518,2011/2012,33,2012-04-10,8634,8305,4,0
22928,21518,2011/2012,34,2012-04-15,8603,8371,1,0
22929,21518,2011/2012,34,2012-04-15,8315,8661,1,0
22930,21518,2011/2012,34,2012-04-14,8633,9869,3,1
22931,21518,2011/2012,34,2012-04-15,9864,8560,1,1
22932,21518,2011/2012,34,2012-04-15,8394,7878,1,0
22933,21518,2011/2012,34,2012-04-15,8370,9906,0,1
22934,21518,2011/2012,34,2012-04-15,10205,8696,1,1
22935,21518,2011/2012,34,2012-04-16,8305,8302,5,1
22936,21518,2011/2012,34,2012-04-15,8558,10267,4,0
22937,21518,2011/2012,34,2012-04-14,8581,8634,1,2
22938,21518,2011/2012,35,2012-04-22,10267,8603,4,0
22939,21518,2011/2012,35,2012-04-22,8696,8315,0,1
22940,21518,2011/2012,35,2012-04-21,8634,8633,1,2
22941,21518,2011/2012,35,2012-04-23,8371,9864,1,1
22942,21518,2011/2012,35,2012-04-21,8661,8394,1,0
22943,21518,2011/2012,35,2012-04-21,9869,8370,2,1
22944,21518,2011/2012,35,2012-04-22,8560,10205,1,1
22945,21518,2011/2012,35,2012-04-22,7878,8305,1,0
22946,21518,2011/2012,35,2012-04-22,9906,8558,3,1
22947,21518,2011/2012,35,2012-04-21,8302,8581,1,1
22948,21518,2011/2012,36,2012-04-29,9864,10267,1,0
22949,21518,2011/2012,36,2012-04-29,8394,8315,2,0
22950,21518,2011/2012,36,2012-04-29,8370,8634,0,7
22951,21518,2011/2012,36,2012-04-28,10205,8371,1,1
22952,21518,2011/2012,36,2012-04-28,8305,8661,1,3
22953,21518,2011/2012,36,2012-04-28,8558,9869,0,3
22954,21518,2011/2012,36,2012-04-28,8560,8696,3,0
22955,21518,2011/2012,36,2012-04-28,8581,7878,3,1
22956,21518,2011/2012,36,2012-04-29,8603,9906,2,2
22957,21518,2011/2012,36,2012-04-29,8633,8302,3,0
22958,21518,2011/2012,37,2012-05-05,9906,9864,2,1
22959,21518,2011/2012,37,2012-05-05,8394,8696,2,1
22960,21518,2011/2012,37,2012-05-05,8302,8370,5,2
22961,21518,2011/2012,37,2012-05-05,10267,10205,1,0
22962,21518,2011/2012,37,2012-05-05,8315,8305,0,0
22963,21518,2011/2012,37,2012-05-05,8634,8558,4,0
22964,21518,2011/2012,37,2012-05-05,8371,8560,1,0
22965,21518,2011/2012,37,2012-05-05,8661,8581,1,0
22966,21518,2011/2012,37,2012-05-05,9869,8603,2,1
22967,21518,2011/2012,37,2012-05-05,7878,8633,1,2
22968,21518,2011/2012,38,2012-05-13,10205,9906,0,1
22969,21518,2011/2012,38,2012-05-13,8305,8394,0,2
22970,21518,2011/2012,38,2012-05-13,8558,8302,1,1
22971,21518,2011/2012,38,2012-05-12,8560,10267,1,0
22972,21518,2011/2012,38,2012-05-13,8581,8315,3,0
22973,21518,2011/2012,38,2012-05-12,8603,8634,2,2
22974,21518,2011/2012,38,2012-05-13,8696,8371,2,4
22975,21518,2011/2012,38,2012-05-13,8633,8661,4,1
22976,21518,2011/2012,38,2012-05-13,9864,9869,1,0
22977,21518,2011/2012,38,2012-05-13,8370,7878,1,0
22978,21518,2011/2012,4,2011-09-18,8394,8558,2,1
22979,21518,2011/2012,4,2011-09-18,9906,8696,4,0
22980,21518,2011/2012,4,2011-09-17,7878,10205,1,0
22981,21518,2011/2012,4,2011-09-18,8305,8370,0,1
22982,21518,2011/2012,4,2011-09-17,9869,10267,0,1
22983,21518,2011/2012,4,2011-09-17,8661,9864,0,1
22984,21518,2011/2012,4,2011-09-18,8581,8633,1,0
22985,21518,2011/2012,4,2011-09-17,8634,8371,8,0
22986,21518,2011/2012,4,2011-09-18,8315,8603,2,3
22987,21518,2011/2012,4,2011-09-17,8302,8560,1,0
22988,21518,2011/2012,5,2011-09-21,9864,8315,1,0
22989,21518,2011/2012,5,2011-09-21,8696,8633,0,0
22990,21518,2011/2012,5,2011-09-20,8371,8302,0,0
22991,21518,2011/2012,5,2011-09-22,8603,8394,4,3
22992,21518,2011/2012,5,2011-09-20,8560,7878,1,0
22993,21518,2011/2012,5,2011-09-22,8558,8305,1,0
22994,21518,2011/2012,5,2011-09-21,9906,9869,4,0
22995,21518,2011/2012,5,2011-09-20,10205,8661,2,0
22996,21518,2011/2012,5,2011-09-21,8370,8581,1,2
22997,21518,2011/2012,5,2011-09-21,10267,8634,2,2
22998,21518,2011/2012,6,2011-09-24,8315,10205,1,1
22999,21518,2011/2012,6,2011-09-24,8633,8370,6,2
23000,21518,2011/2012,6,2011-09-24,8302,10267,1,0
23001,21518,2011/2012,6,2011-09-25,8394,9864,0,0
23002,21518,2011/2012,6,2011-09-25,7878,8371,1,1
23003,21518,2011/2012,6,2011-09-26,8305,8603,1,0
23004,21518,2011/2012,6,2011-09-25,9869,8696,0,0
23005,21518,2011/2012,6,2011-09-25,8661,8560,2,1
23006,21518,2011/2012,6,2011-09-25,8581,8558,3,1
23007,21518,2011/2012,6,2011-09-24,8634,9906,5,0
23008,21518,2011/2012,7,2011-10-01,10205,8394,2,2
23009,21518,2011/2012,7,2011-10-01,8696,8370,1,1
23010,21518,2011/2012,7,2011-10-01,10267,7878,1,0
23011,21518,2011/2012,7,2011-10-01,9864,8305,3,2
23012,21518,2011/2012,7,2011-10-01,8371,8661,2,2
23013,21518,2011/2012,7,2011-10-02,8603,8581,0,1
23014,21518,2011/2012,7,2011-10-02,9869,8634,0,1
23015,21518,2011/2012,7,2011-10-02,8560,8315,1,2
23016,21518,2011/2012,7,2011-10-02,8558,8633,0,4
23017,21518,2011/2012,7,2011-10-02,9906,8302,0,0
23018,21518,2011/2012,8,2011-10-15,7878,9906,0,0
23019,21518,2011/2012,8,2011-10-15,8305,10205,0,0
23020,21518,2011/2012,8,2011-10-16,8370,8558,0,1
23021,21518,2011/2012,8,2011-10-15,8661,10267,1,1
23022,21518,2011/2012,8,2011-10-15,8634,8696,3,0
23023,21518,2011/2012,8,2011-10-17,8315,8371,3,1
23024,21518,2011/2012,8,2011-10-16,8581,9864,3,0
23025,21518,2011/2012,8,2011-10-16,8302,9869,2,1
23026,21518,2011/2012,8,2011-10-16,8394,8560,2,0
23027,21518,2011/2012,8,2011-10-15,8633,8603,4,1
23028,21518,2011/2012,9,2011-10-23,8560,8305,0,0
23029,21518,2011/2012,9,2011-10-22,8696,8558,0,1
23030,21518,2011/2012,9,2011-10-23,9906,8661,1,1
23031,21518,2011/2012,9,2011-10-23,10205,8581,0,3
23032,21518,2011/2012,9,2011-10-23,10267,8315,1,1
23033,21518,2011/2012,9,2011-10-22,9864,8633,0,4
23034,21518,2011/2012,9,2011-10-22,8634,8302,0,0
23035,21518,2011/2012,9,2011-10-23,8371,8394,3,0
23036,21518,2011/2012,9,2011-10-23,8603,8370,0,2
23037,21518,2011/2012,9,2011-10-22,9869,7878,2,0
