id,country_id,season,stage,date,hometeam_id,awayteam_id,home_goal,away_goal
8771,7809,2011/2012,13,2011-11-19,9788,8697,5,0.0
8772,7809,2011/2012,14,2011-11-26,9789,10189,2,0.0
8773,7809,2011/2012,14,2011-11-27,8697,10269,2,0.0
8774,7809,2011/2012,14,2011-11-26,9904,9790,1,1.0
8775,7809,2011/2012,14,2011-11-27,9905,9823,3,2.0
8776,7809,2011/2012,14,2011-11-26,8165,8350,1,0.0
8777,7809,2011/2012,14,2011-11-26,8226,8358,1,1.0
8778,7809,2011/2012,14,2011-11-25,8722,9788,0,3.0
8779,7809,2011/2012,14,2011-11-26,8406,8721,2,0.0
8780,7809,2011/2012,14,2011-11-26,8177,8178,3,3.0
8781,7809,2011/2012,15,2011-12-02,8178,8226,2,0.0
8782,7809,2011/2012,15,2011-12-03,9823,8697,4,1.0
8783,7809,2011/2012,15,2011-12-04,10189,8406,3,1.0
8784,7809,2011/2012,15,2011-12-04,9790,8165,2,0.0
8785,7809,2011/2012,15,2011-12-03,8358,9904,1,1.0
8786,7809,2011/2012,15,2011-12-03,8350,8177,1,1.0
8787,7809,2011/2012,15,2011-12-03,10269,8722,2,2.0
8788,7809,2011/2012,15,2011-12-03,8721,9905,2,2.0
8789,7809,2011/2012,15,2011-12-03,9788,9789,1,1.0
8790,7809,2011/2012,16,2011-12-11,9789,8350,1,1.0
8791,7809,2011/2012,16,2011-12-10,8697,8721,4,1.0
8792,7809,2011/2012,16,2011-12-10,9904,8178,0,0.0
8793,7809,2011/2012,16,2011-12-10,9905,9790,0,0.0
8794,7809,2011/2012,16,2011-12-10,8165,8226,0,2.0
8795,7809,2011/2012,16,2011-12-11,10269,9823,1,2.0
8796,7809,2011/2012,16,2011-12-10,8722,8358,4,0.0
8797,7809,2011/2012,16,2011-12-10,8406,9788,1,0.0
8798,7809,2011/2012,16,2011-12-09,8177,10189,1,2.0
8799,7809,2011/2012,17,2011-12-17,8178,8165,0,3.0
8800,7809,2011/2012,17,2011-12-16,9823,8722,3,0.0
8801,7809,2011/2012,17,2011-12-17,10189,8697,5,0.0
8802,7809,2011/2012,17,2011-12-17,9790,8406,1,1.0
8803,7809,2011/2012,17,2011-12-17,8358,9789,1,4.0
8804,7809,2011/2012,17,2011-12-18,8350,9904,1,1.0
8805,7809,2011/2012,17,2011-12-17,8226,8177,1,1.0
8806,7809,2011/2012,17,2011-12-17,8721,10269,1,0.0
8807,7809,2011/2012,17,2011-12-18,9788,9905,1,0.0
8808,7809,2011/2012,18,2012-01-22,8178,9905,3,2.0
8809,7809,2011/2012,18,2012-01-21,10189,10269,3,1.0
8810,7809,2011/2012,18,2012-01-22,9790,9789,1,5.0
8811,7809,2011/2012,18,2012-01-21,8165,8177,2,0.0
8812,7809,2011/2012,18,2012-01-21,8358,8406,1,0.0
8813,7809,2011/2012,18,2012-01-21,8350,8697,0,0.0
8814,7809,2011/2012,18,2012-01-21,8226,9904,0,0.0
8815,7809,2011/2012,18,2012-01-21,8721,8722,1,0.0
8816,7809,2011/2012,18,2012-01-20,9788,9823,3,1.0
8817,7809,2011/2012,19,2012-01-28,9789,8226,3,1.0
8818,7809,2011/2012,19,2012-01-28,9823,8721,2,0.0
8819,7809,2011/2012,19,2012-01-28,8697,8178,1,1.0
8820,7809,2011/2012,19,2012-01-27,9904,8165,1,0.0
8821,7809,2011/2012,19,2012-01-29,9905,8358,3,1.0
8822,7809,2011/2012,19,2012-01-29,10269,9788,0,3.0
8823,7809,2011/2012,19,2012-01-28,8722,10189,1,4.0
8824,7809,2011/2012,19,2012-01-28,8406,8350,2,2.0
8825,7809,2011/2012,19,2012-01-28,8177,9790,1,2.0
8826,7809,2011/2012,2,2011-08-14,8178,8697,1,0.0
8827,7809,2011/2012,2,2011-08-13,10189,8722,5,1.0
8828,7809,2011/2012,2,2011-08-13,9790,8177,2,2.0
8829,7809,2011/2012,2,2011-08-13,8165,9904,1,2.0
8830,7809,2011/2012,2,2011-08-13,8358,9905,1,2.0
8831,7809,2011/2012,2,2011-08-14,8350,8406,1,1.0
8832,7809,2011/2012,2,2011-08-13,8226,9789,1,0.0
8833,7809,2011/2012,2,2011-08-13,8721,9823,0,1.0
8834,7809,2011/2012,2,2011-08-13,9788,10269,1,1.0
8835,7809,2011/2012,20,2012-02-04,8178,10269,2,2.0
8836,7809,2011/2012,20,2012-02-04,10189,9905,1,1.0
8837,7809,2011/2012,20,2012-02-04,9790,9823,1,1.0
8838,7809,2011/2012,20,2012-02-03,8165,9789,0,2.0
8839,7809,2011/2012,20,2012-02-05,8358,8697,2,2.0
8840,7809,2011/2012,20,2012-02-05,8350,8722,0,1.0
8841,7809,2011/2012,20,2012-02-04,8226,8406,2,2.0
8842,7809,2011/2012,20,2012-02-04,8721,9788,0,0.0
8843,7809,2011/2012,20,2012-02-04,8177,9904,0,1.0
8844,7809,2011/2012,21,2012-02-11,9789,8178,1,0.0
8845,7809,2011/2012,21,2012-02-11,9823,8350,2,0.0
8846,7809,2011/2012,21,2012-02-11,8697,8226,1,1.0
8847,7809,2011/2012,21,2012-02-11,9905,9904,1,1.0
8848,7809,2011/2012,21,2012-02-11,10269,8177,5,0.0
8849,7809,2011/2012,21,2012-02-12,8722,9790,0,1.0
8850,7809,2011/2012,21,2012-02-10,8721,8358,3,2.0
8851,7809,2011/2012,21,2012-02-11,9788,10189,3,0.0
8852,7809,2011/2012,21,2012-02-12,8406,8165,0,0.0
8853,7809,2011/2012,22,2012-02-18,8178,8406,4,1.0
8854,7809,2011/2012,22,2012-02-19,10189,8721,4,0.0
8855,7809,2011/2012,22,2012-02-18,9790,8697,1,3.0
8856,7809,2011/2012,22,2012-02-19,9904,10269,4,2.0
8857,7809,2011/2012,22,2012-02-18,8165,8722,2,1.0
8858,7809,2011/2012,22,2012-02-18,8358,9823,0,0.0
8859,7809,2011/2012,22,2012-02-18,8350,9788,1,2.0
8860,7809,2011/2012,22,2012-02-17,8226,9905,1,1.0
8861,7809,2011/2012,22,2012-02-18,8177,9789,0,1.0
8862,7809,2011/2012,23,2012-02-26,9789,9904,3,1.0
8863,7809,2011/2012,23,2012-02-26,9823,10189,2,0.0
8864,7809,2011/2012,23,2012-02-25,8697,8165,0,1.0
8865,7809,2011/2012,23,2012-02-25,9905,8350,4,0.0
8866,7809,2011/2012,23,2012-02-25,10269,8358,4,1.0
8867,7809,2011/2012,23,2012-02-25,8722,8178,0,2.0
8868,7809,2011/2012,23,2012-02-25,8721,8226,1,2.0
8869,7809,2011/2012,23,2012-02-24,9788,9790,1,1.0
8870,7809,2011/2012,23,2012-02-25,8406,8177,3,0.0
8871,7809,2011/2012,24,2012-03-03,9789,9905,2,1.0
8872,7809,2011/2012,24,2012-03-03,8178,9823,2,0.0
8873,7809,2011/2012,24,2012-03-03,9790,10269,0,4.0
8874,7809,2011/2012,24,2012-03-03,9904,8406,2,2.0
8875,7809,2011/2012,24,2012-03-04,8165,9788,1,0.0
8876,7809,2011/2012,24,2012-03-03,8358,10189,2,1.0
8877,7809,2011/2012,24,2012-03-03,8350,8721,0,0.0
8878,7809,2011/2012,24,2012-03-04,8226,8722,1,1.0
8879,7809,2011/2012,24,2012-03-03,8177,8697,1,0.0
8880,7809,2011/2012,25,2012-03-10,9823,8226,7,1.0
8881,7809,2011/2012,25,2012-03-11,10189,9790,3,1.0
8882,7809,2011/2012,25,2012-03-11,8697,9904,3,0.0
8883,7809,2011/2012,25,2012-03-10,9905,8165,2,1.0
8884,7809,2011/2012,25,2012-03-09,10269,8350,0,0.0
8885,7809,2011/2012,25,2012-03-10,8722,8177,1,0.0
8886,7809,2011/2012,25,2012-03-10,8721,8178,3,2.0
8887,7809,2011/2012,25,2012-03-10,9788,8358,0,0.0
8888,7809,2011/2012,25,2012-03-10,8406,9789,0,0.0
8889,7809,2011/2012,26,2012-03-17,9789,8697,1,0.0
8890,7809,2011/2012,26,2012-03-17,8178,9788,1,2.0
8891,7809,2011/2012,26,2012-03-17,9790,8358,1,3.0
8892,7809,2011/2012,26,2012-03-18,9904,8722,4,1.0
8893,7809,2011/2012,26,2012-03-17,8165,8721,1,3.0
8894,7809,2011/2012,26,2012-03-18,8350,10189,1,4.0
8895,7809,2011/2012,26,2012-03-16,8226,10269,1,2.0
8896,7809,2011/2012,26,2012-03-17,8406,9905,2,1.0
8897,7809,2011/2012,26,2012-03-17,8177,9823,0,6.0
8898,7809,2011/2012,27,2012-03-24,9823,9904,2,1.0
8899,7809,2011/2012,27,2012-03-24,10189,8178,2,0.0
8900,7809,2011/2012,27,2012-03-24,8697,8406,1,1.0
8901,7809,2011/2012,27,2012-03-24,9905,8177,1,3.0
8902,7809,2011/2012,27,2012-03-24,8358,8350,2,0.0
8903,7809,2011/2012,27,2012-03-25,10269,8165,1,0.0
8904,7809,2011/2012,27,2012-03-25,8722,9789,1,6.0
8905,7809,2011/2012,27,2012-03-23,8721,9790,2,1.0
8906,7809,2011/2012,27,2012-03-24,9788,8226,1,2.0
8907,7809,2011/2012,28,2012-03-30,9789,10269,4,4.0
8908,7809,2011/2012,28,2012-03-31,8178,8358,0,2.0
8909,7809,2011/2012,28,2012-03-31,8697,9905,0,3.0
8910,7809,2011/2012,28,2012-04-01,9904,9788,2,1.0
8911,7809,2011/2012,28,2012-03-31,8165,9823,0,1.0
8912,7809,2011/2012,28,2012-04-01,8226,10189,1,1.0
8913,7809,2011/2012,28,2012-03-31,8406,8722,2,1.0
8914,7809,2011/2012,28,2012-03-31,8177,8721,1,4.0
8915,7809,2011/2012,28,2012-03-31,8350,9790,0,1.0
8916,7809,2011/2012,29,2012-04-07,9823,8406,2,1.0
8917,7809,2011/2012,29,2012-04-08,10189,9904,3,0.0
8918,7809,2011/2012,29,2012-04-08,9790,8178,1,1.0
8919,7809,2011/2012,29,2012-04-07,8358,8165,2,2.0
8920,7809,2011/2012,29,2012-04-07,8350,8226,1,2.0
8921,7809,2011/2012,29,2012-04-07,10269,9905,4,1.0
8922,7809,2011/2012,29,2012-04-07,8722,8697,1,1.0
8923,7809,2011/2012,29,2012-04-07,8721,9789,1,3.0
8924,7809,2011/2012,29,2012-04-07,9788,8177,0,0.0
8925,7809,2011/2012,3,2011-08-20,9789,8165,2,0.0
8926,7809,2011/2012,3,2011-08-20,9823,9790,5,0.0
9027,7809,2011/2012,9,2011-10-15,9905,8406,0,1.0
9028,7809,2011/2012,9,2011-10-16,8358,9790,1,2.0
9029,7809,2011/2012,9,2011-10-15,10269,8226,2,0.0
9030,7809,2011/2012,9,2011-10-16,8722,9904,2,0.0
9031,7809,2011/2012,9,2011-10-15,8721,8165,2,1.0
9032,7809,2011/2012,9,2011-10-15,9788,8178,2,2.0
9033,7809,2012/2013,1,2012-08-24,9789,8697,2,1.0
9034,7809,2012/2013,1,2012-08-26,9904,10189,2,2.0
9035,7809,2012/2013,1,2012-08-25,10269,8721,0,1.0
9036,7809,2012/2013,1,2012-08-25,8358,9905,1,1.0
9037,7809,2012/2013,1,2012-08-25,8406,8194,0,2.0
9038,7809,2012/2013,1,2012-08-25,9790,8165,0,1.0
9039,7809,2012/2013,1,2012-08-25,9810,8178,2,1.0
9040,7809,2012/2013,1,2012-08-25,8357,9823,0,3.0
9041,7809,2012/2013,1,2012-08-25,9788,8226,2,1.0
9042,7809,2012/2013,10,2012-11-03,9789,10269,0,0.0
9043,7809,2012/2013,10,2012-11-03,9788,8358,1,1.0
9044,7809,2012/2013,10,2012-11-04,8178,8194,3,2.0
9045,7809,2012/2013,10,2012-11-03,9904,8406,2,0.0
9046,7809,2012/2013,10,2012-11-04,8697,9905,2,1.0
9047,7809,2012/2013,10,2012-11-03,8165,8721,1,0.0
9048,7809,2012/2013,10,2012-11-03,8226,10189,3,2.0
9049,7809,2012/2013,10,2012-11-03,9790,9823,0,3.0
9050,7809,2012/2013,10,2012-11-02,9810,8357,1,1.0
9051,7809,2012/2013,11,2012-11-10,9823,9810,2,0.0
9052,7809,2012/2013,11,2012-11-10,10189,8697,2,1.0
9053,7809,2012/2013,11,2012-11-11,10269,9904,2,4.0
9054,7809,2012/2013,11,2012-11-11,8721,8178,3,1.0
9055,7809,2012/2013,11,2012-11-10,8358,9790,0,0.0
9056,7809,2012/2013,11,2012-11-09,9905,8165,2,1.0
9057,7809,2012/2013,11,2012-11-10,8406,9789,1,3.0
9058,7809,2012/2013,11,2012-11-11,8357,9788,2,4.0
9059,7809,2012/2013,11,2012-11-10,8194,8226,1,1.0
9060,7809,2012/2013,12,2012-11-17,9789,8357,3,1.0
9061,7809,2012/2013,12,2012-11-17,9788,10269,1,2.0
9062,7809,2012/2013,12,2012-11-17,8178,10189,2,0.0
9063,7809,2012/2013,12,2012-11-17,9904,8358,1,2.0
9064,7809,2012/2013,12,2012-11-18,8697,8194,2,1.0
9065,7809,2012/2013,12,2012-11-17,8165,9823,1,1.0
9066,7809,2012/2013,12,2012-11-18,8226,8721,1,3.0
9067,7809,2012/2013,12,2012-11-17,9790,9905,1,0.0
9068,7809,2012/2013,12,2012-11-17,9810,8406,4,2.0
9069,7809,2012/2013,13,2012-11-24,9823,9904,5,0.0
9070,7809,2012/2013,13,2012-11-24,10189,9810,1,1.0
9071,7809,2012/2013,13,2012-11-24,8721,8697,1,1.0
9072,7809,2012/2013,13,2012-11-25,8226,8178,1,2.0
9073,7809,2012/2013,13,2012-11-25,8358,10269,3,0.0
9074,7809,2012/2013,13,2012-11-24,9905,9789,1,2.0
9075,7809,2012/2013,13,2012-11-25,8406,9788,1,1.0
9076,7809,2012/2013,13,2012-11-24,8357,8165,0,0.0
9077,7809,2012/2013,13,2012-11-23,8194,9790,2,0.0
9078,7809,2012/2013,14,2012-11-27,9789,8194,1,1.0
9079,7809,2012/2013,14,2012-11-28,9788,8721,2,0.0
9080,7809,2012/2013,14,2012-11-28,10269,8406,2,1.0
9081,7809,2012/2013,14,2012-11-27,9904,8357,2,0.0
9082,7809,2012/2013,14,2012-11-28,8697,8178,1,4.0
9083,7809,2012/2013,14,2012-11-28,8165,8226,4,2.0
9084,7809,2012/2013,14,2012-11-28,8358,9823,0,2.0
9085,7809,2012/2013,14,2012-11-27,9790,10189,3,1.0
9086,7809,2012/2013,14,2012-11-27,9810,9905,1,3.0
9087,7809,2012/2013,15,2012-12-01,9823,9789,1,1.0
9088,7809,2012/2013,15,2012-12-01,10189,9788,1,1.0
9089,7809,2012/2013,15,2012-12-01,8178,8165,1,0.0
9090,7809,2012/2013,15,2012-12-02,8721,9790,1,1.0
9091,7809,2012/2013,15,2012-12-02,8226,8697,1,4.0
9092,7809,2012/2013,15,2012-12-01,9905,9904,2,1.0
9093,7809,2012/2013,15,2012-12-01,8406,8358,1,1.0
9094,7809,2012/2013,15,2012-12-01,8357,10269,0,1.0
9095,7809,2012/2013,15,2012-11-30,8194,9810,4,0.0
9096,7809,2012/2013,16,2012-12-08,9789,8721,2,3.0
9097,7809,2012/2013,16,2012-12-09,9788,9905,2,0.0
9098,7809,2012/2013,16,2012-12-08,10269,10189,3,1.0
9099,7809,2012/2013,16,2012-12-09,9904,8178,3,2.0
9100,7809,2012/2013,16,2012-12-08,8165,8194,2,0.0
9101,7809,2012/2013,16,2012-12-08,8358,8357,1,0.0
9102,7809,2012/2013,16,2012-12-08,8406,9823,0,2.0
9103,7809,2012/2013,16,2012-12-07,9790,8226,2,0.0
9104,7809,2012/2013,16,2012-12-08,9810,8697,4,1.0
9105,7809,2012/2013,17,2012-12-14,9823,9788,1,1.0
9106,7809,2012/2013,17,2012-12-15,10189,8358,1,3.0
9107,7809,2012/2013,17,2012-12-15,8178,9790,3,0.0
9108,7809,2012/2013,17,2012-12-15,8721,9810,0,2.0
9109,7809,2012/2013,17,2012-12-16,8697,8165,1,1.0
9110,7809,2012/2013,17,2012-12-16,8226,9789,1,3.0
9111,7809,2012/2013,17,2012-12-15,9905,10269,3,1.0
9112,7809,2012/2013,17,2012-12-15,8357,8406,1,1.0
9113,7809,2012/2013,17,2012-12-15,8194,9904,2,1.0
9114,7809,2012/2013,18,2013-01-19,8697,9789,0,5.0
9115,7809,2012/2013,18,2013-01-18,10189,9904,5,4.0
9116,7809,2012/2013,18,2013-01-19,8226,9788,0,0.0
9117,7809,2012/2013,18,2013-01-19,8721,10269,2,0.0
9118,7809,2012/2013,18,2013-01-19,9905,8358,0,0.0
9119,7809,2012/2013,18,2013-01-20,8194,8406,2,3.0
9120,7809,2012/2013,18,2013-01-20,8165,9790,1,1.0
9121,7809,2012/2013,18,2013-01-19,8178,9810,3,1.0
9122,7809,2012/2013,18,2013-01-19,9823,8357,2,0.0
9123,7809,2012/2013,19,2013-01-27,10269,9823,0,2.0
9124,7809,2012/2013,19,2013-01-26,8406,10189,0,0.0
9125,7809,2012/2013,19,2013-01-26,8358,8178,0,0.0
9126,7809,2012/2013,19,2013-01-26,9904,8721,2,1.0
9227,7809,2012/2013,29,2013-04-13,9823,8165,4,0.0
9228,7809,2012/2013,29,2013-04-13,8721,8226,2,2.0
9229,7809,2012/2013,29,2013-04-13,9905,9790,1,2.0
9230,7809,2012/2013,29,2013-04-14,8406,9810,2,0.0
9231,7809,2012/2013,3,2012-09-15,9789,8178,3,0.0
9232,7809,2012/2013,3,2012-09-15,9823,9905,3,1.0
9233,7809,2012/2013,3,2012-09-15,9788,8165,2,3.0
9234,7809,2012/2013,3,2012-09-15,10269,8194,0,0.0
9235,7809,2012/2013,3,2012-09-15,9904,8697,3,2.0
9236,7809,2012/2013,3,2012-09-16,8358,8226,5,3.0
9237,7809,2012/2013,3,2012-09-14,8406,8721,0,0.0
9238,7809,2012/2013,3,2012-09-15,8357,10189,0,2.0
9239,7809,2012/2013,3,2012-09-16,9810,9790,3,2.0
9240,7809,2012/2013,30,2013-04-20,9904,9823,1,6.0
9241,7809,2012/2013,30,2013-04-20,9810,10189,1,0.0
9242,7809,2012/2013,30,2013-04-20,8697,8721,0,3.0
9243,7809,2012/2013,30,2013-04-20,8178,8226,5,0.0
9244,7809,2012/2013,30,2013-04-21,10269,8358,2,1.0
9245,7809,2012/2013,30,2013-04-20,9789,9905,2,0.0
9246,7809,2012/2013,30,2013-04-19,9788,8406,1,0.0
9247,7809,2012/2013,30,2013-04-21,8165,8357,0,1.0
9248,7809,2012/2013,30,2013-04-20,9790,8194,2,1.0
9249,7809,2012/2013,31,2013-04-27,8194,9789,1,2.0
9250,7809,2012/2013,31,2013-04-27,8721,9788,3,1.0
9251,7809,2012/2013,31,2013-04-27,8406,10269,3,0.0
9252,7809,2012/2013,31,2013-04-26,8357,9904,2,3.0
9253,7809,2012/2013,31,2013-04-27,8178,8697,1,0.0
9254,7809,2012/2013,31,2013-04-27,8226,8165,2,1.0
9255,7809,2012/2013,31,2013-04-27,9823,8358,1,0.0
9256,7809,2012/2013,31,2013-04-28,10189,9790,4,1.0
9257,7809,2012/2013,31,2013-04-28,9905,9810,0,0.0
9258,7809,2012/2013,32,2013-05-04,9789,9823,1,1.0
9259,7809,2012/2013,32,2013-05-03,9788,10189,0,1.0
9260,7809,2012/2013,32,2013-05-04,8165,8178,0,2.0
9261,7809,2012/2013,32,2013-05-05,9790,8721,1,1.0
9262,7809,2012/2013,32,2013-05-04,8697,8226,2,2.0
9263,7809,2012/2013,32,2013-05-04,9904,9905,2,2.0
9264,7809,2012/2013,32,2013-05-05,8358,8406,2,0.0
9265,7809,2012/2013,32,2013-05-04,10269,8357,0,2.0
9266,7809,2012/2013,32,2013-05-04,9810,8194,3,1.0
9267,7809,2012/2013,33,2013-05-11,8721,9789,3,3.0
9268,7809,2012/2013,33,2013-05-11,9905,9788,2,4.0
9269,7809,2012/2013,33,2013-05-11,10189,10269,1,2.0
9270,7809,2012/2013,33,2013-05-11,8178,9904,3,1.0
9271,7809,2012/2013,33,2013-05-11,8194,8165,1,2.0
9272,7809,2012/2013,33,2013-05-11,8357,8358,1,2.0
9273,7809,2012/2013,33,2013-05-11,9823,8406,3,0.0
9274,7809,2012/2013,33,2013-05-11,8226,9790,1,4.0
9275,7809,2012/2013,33,2013-05-11,8697,9810,1,1.0
9276,7809,2012/2013,34,2013-05-18,9788,9823,3,4.0
9277,7809,2012/2013,34,2013-05-18,8358,10189,1,2.0
9278,7809,2012/2013,34,2013-05-18,9790,8178,0,1.0
9279,7809,2012/2013,34,2013-05-18,9810,8721,2,2.0
9280,7809,2012/2013,34,2013-05-18,8165,8697,3,2.0
9281,7809,2012/2013,34,2013-05-18,9789,8226,1,2.0
9282,7809,2012/2013,34,2013-05-18,10269,9905,2,2.0
9283,7809,2012/2013,34,2013-05-18,8406,8357,3,1.0
9284,7809,2012/2013,34,2013-05-18,9904,8194,3,0.0
9285,7809,2012/2013,4,2012-09-22,10189,9823,0,2.0
9286,7809,2012/2013,4,2012-09-23,8178,9788,1,1.0
9287,7809,2012/2013,4,2012-09-22,8721,8357,1,1.0
9288,7809,2012/2013,4,2012-09-23,8697,10269,2,2.0
9289,7809,2012/2013,4,2012-09-21,8165,9810,1,2.0
9290,7809,2012/2013,4,2012-09-23,8226,9904,3,1.0
9291,7809,2012/2013,4,2012-09-22,9905,8406,2,0.0
9292,7809,2012/2013,4,2012-09-22,9790,9789,3,2.0
9293,7809,2012/2013,4,2012-09-22,8194,8358,0,0.0
9294,7809,2012/2013,5,2012-09-25,9823,8721,3,0.0
9295,7809,2012/2013,5,2012-09-25,10189,9905,3,0.0
9296,7809,2012/2013,5,2012-09-26,9788,9790,2,2.0
9297,7809,2012/2013,5,2012-09-26,10269,8226,0,3.0
9298,7809,2012/2013,5,2012-09-26,9904,8165,4,1.0
9299,7809,2012/2013,5,2012-09-26,8358,8697,1,2.0
9300,7809,2012/2013,5,2012-09-26,8406,8178,1,3.0
9301,7809,2012/2013,5,2012-09-25,8357,8194,0,2.0
9302,7809,2012/2013,5,2012-09-25,9810,9789,3,3.0
9303,7809,2012/2013,6,2012-09-29,9789,9788,5,0.0
9304,7809,2012/2013,6,2012-09-29,8178,8357,2,0.0
9305,7809,2012/2013,6,2012-09-30,8721,9905,0,2.0
9306,7809,2012/2013,6,2012-09-29,8697,9823,0,2.0
9307,7809,2012/2013,6,2012-09-29,8165,10269,0,2.0
9308,7809,2012/2013,6,2012-09-29,8226,8406,0,0.0
9309,7809,2012/2013,6,2012-09-29,9790,9904,1,0.0
9310,7809,2012/2013,6,2012-09-30,9810,8358,2,1.0
9311,7809,2012/2013,6,2012-09-28,8194,10189,2,2.0
9312,7809,2012/2013,7,2012-10-06,9823,8226,2,0.0
9313,7809,2012/2013,7,2012-10-06,10189,8721,3,0.0
9314,7809,2012/2013,7,2012-10-07,9788,9810,2,0.0
9315,7809,2012/2013,7,2012-10-07,10269,8178,2,2.0
9316,7809,2012/2013,7,2012-10-07,9904,9789,1,1.0
9317,7809,2012/2013,7,2012-10-06,8358,8165,3,0.0
9318,7809,2012/2013,7,2012-10-06,9905,8194,1,0.0
9319,7809,2012/2013,7,2012-10-05,8406,8697,3,1.0
9320,7809,2012/2013,7,2012-10-06,8357,9790,0,1.0
9321,7809,2012/2013,8,2012-10-20,9789,10189,1,2.0
9322,7809,2012/2013,8,2012-10-20,8178,9905,2,2.0
9323,7809,2012/2013,8,2012-10-20,8721,8358,0,2.0
9324,7809,2012/2013,8,2012-10-20,8697,9788,4,0.0
9325,7809,2012/2013,8,2012-10-21,8165,8406,0,0.0
9326,7809,2012/2013,8,2012-10-19,8226,8357,3,3.0
9327,7809,2012/2013,8,2012-10-21,9790,10269,0,1.0
9328,7809,2012/2013,8,2012-10-20,9810,9904,3,1.0
9329,7809,2012/2013,8,2012-10-20,8194,9823,0,5.0
9330,7809,2012/2013,9,2012-10-28,9823,8178,1,2.0
9331,7809,2012/2013,9,2012-10-27,10189,8165,1,0.0
9332,7809,2012/2013,9,2012-10-28,10269,9810,2,1.0
9333,7809,2012/2013,9,2012-10-28,9904,9788,2,3.0
9334,7809,2012/2013,9,2012-10-27,8358,9789,0,2.0
9335,7809,2012/2013,9,2012-10-27,9905,8226,3,0.0
9336,7809,2012/2013,9,2012-10-26,8406,9790,0,2.0
9337,7809,2012/2013,9,2012-10-27,8357,8697,1,1.0
9338,7809,2012/2013,9,2012-10-27,8194,8721,1,4.0
9339,7809,2013/2014,1,2013-08-09,9823,9788,3,1.0
9340,7809,2013/2014,1,2013-08-11,9905,10269,3,2.0
9341,7809,2013/2014,1,2013-08-10,8226,8165,2,2.0
9342,7809,2013/2014,1,2013-08-11,10189,9790,3,3.0
9343,7809,2013/2014,1,2013-08-10,8178,8358,3,1.0
9344,7809,2013/2014,1,2013-08-10,9904,8721,2,0.0
9345,7809,2013/2014,1,2013-08-10,8406,9789,0,4.0
9346,7809,2013/2014,1,2013-08-10,9776,8697,0,1.0
9347,7809,2013/2014,1,2013-08-10,8177,9810,6,1.0
9348,7809,2013/2014,10,2013-10-26,9823,8177,3,2.0
